ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Convertible bonds (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),symbol,Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Investments in associate companies,Less: Provision for diminuation in value of long term investments,Tangible fixed assets,Intagible fixed assets,Other Assets,Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,Capital,Reserves,Foreign Currency Difference reserve
SVI,2020,4,738404030662,32816314983,150500000000,410514209982,142359920376,2213585321,350645016580,201164540618,0,139289338315,1089049047242,521965447331,489642104844,32323342487,567083599911,567083599911,284529813082,1089049047242,377042905,142359920376,0,153593356183,128324370000,128324370000,23024131818,64918701,172392952266,137429496181,0,122025000,122025000,SVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVI,2020,3,696083199096,9684338063,142000000000,381718543888,160485485429,2194831716,359997191146,202360944873,0,140244025278,1056080390242,523703172733,476969021220,46734151513,532377217509,532377217509,266636369312,1056080390242,2259366230,160485485429,0,136780417551,128324370000,128324370000,38493867688,63266052,194224358953,138775968513,0,122025000,122025000,SVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVI,2020,2,646997906399,12034915616,122000000000,319610124442,190618364743,2734501598,353672826686,170171424020,0,141474969929,1000670733085,481899189153,434238315378,47660873775,518771543932,518771543932,253030695735,1000670733085,3977206272,190618364743,0,136780417551,128324370000,128324370000,40320589950,144927188,153965893481,140006913164,0,122019130,122019130,SVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVI,2020,1,606866839978,63692239831,22000000000,333300170856,185914143690,1960285601,324620667065,173060069193,0,143178764069,931487507043,435377930568,385108278348,50269652220,496109576475,496109576475,242814840316,931487507043,12374116058,185914143690,0,124334305513,128324370000,128324370000,42929368395,201280701,109345012223,141710707304,0,122022065,122022065,SVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVI,2019,4,576255657013,83963765745,22000000000,336461892026,132560628563,1269370679,328266646076,181728868679,0,143322795760,904522303089,440513652124,373643999904,66869652220,464008650965,464008650965,210713914806,904522303089,10086707689,132560628563,0,124334305513,128324370000,128324370000,59529368395,94216451,89726334675,141854738995,0,122022065,122022065,SVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVI,2019,3,539071978944,43201401425,22000000000,333276771763,138881117896,1712687860,320907528214,173721749079,0,143441761015,859979507158,439603387506,365633090293,73970297213,420376119652,420376119652,185481100571,859979507158,4918597163,138881117896,0,105934588435,128324370000,128324370000,66490013388,710694145,100494967865,141973704250,0,131022065,131022065,SVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVI,2019,2,493789645137,13869930676,0,331426943916,145862964540,2629806005,327057471021,178031858142,0,143505252156,820847116158,437797220335,357651495153,80145725182,383049895823,383049895823,148154876742,820847116158,406856828,145862964540,0,105934588435,128324370000,128324370000,72665441357,2043678644,127600085427,142037195391,0,131022065,131022065,SVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVI,2019,1,544258274392,17848800332,0,339201556828,184947112168,2260805064,312955146534,187470340560,0,37298469149,857213420926,500393795471,433677005628,66716789843,356819625455,356819625455,131774577258,857213420926,5344644524,184947112168,0,96084617551,128324370000,128324370000,59236506018,21538139,203638052698,35271534617,0,328510000,328510000,SVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVI,2018,4,638196358915,41131339908,0,378153565536,217633420065,1278033406,281875033014,178869029057,0,37301955331,920071391929,580361367996,538647252561,41714115435,339710023933,339710023933,114664975736,920071391929,16646879007,217633420065,0,96084617551,128324370000,128324370000,34233831610,1464504,221586766781,35833898566,0,328510000,328510000,SVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVI,2018,3,627968989204,65275257485,0,358526297884,203327340752,840093083,269719353119,186443578413,0,38114729751,897688342323,569094561708,530757279233,38337282475,328593780615,328593780615,109865769818,897688342323,7553060279,203327340752,0,89767580151,128324370000,128324370000,30856998650,19153650,227244422098,36646672986,0,1204489000,1204489000,SVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVI,2018,2,622927019773,30211273772,50000000000,342215077611,198391260958,2109407432,279090592216,194719734052,0,39186336790,902017611989,524361108265,481085032109,43276076156,377656503724,377656503724,158928492927,902017611989,3974842126,198391260958,0,89767580151,128324370000,128324370000,35795792331,90941621,235418109236,37718280025,0,1287095000,1287095000,SVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVI,2018,1,643660474900,23854991552,50000000000,372968827475,195381761207,1454894666,255683981281,197249088607,0,40374738398,899344456181,531488369168,482107459308,49380909860,367856087013,367856087013,155052392708,899344456181,24400892720,195381761207,0,83843263659,128324370000,128324370000,41900626035,13447984,254619646483,38820871739,0,1287095000,1287095000,SVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2025,4,24994409328,548972269,0,23928169118,90660919,426607022,228402155945,3998567104,179617782652,20519766241,253396565273,17216417672,17216417672,0,236180147601,236180147601,52919398393,253396565273,503676000,90660919,0,5350969208,173109780000,173109780000,0,482416320,0,20519766241,26854122652,31300000,13031300000,SVT,13000000000.0,10293356070.0,5000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2025,3,41434018019,1595697266,0,39743430860,90660919,4228974,197435301302,3709498,179617782652,4998125089,238869319321,16051286910,16051286910,0,222818032411,222818032411,39557283203,238869319321,3617759654,90660919,0,5350969208,173109780000,173109780000,0,107831925,0,4998125089,26854122652,93300000,93300000,SVT,0.0,10507800990.0,19600000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2025,2,69361285083,1725063190,0,67636221893,0,0,177900222094,17426076,165928782652,203383578,247261507177,1290380313,1290380313,0,245971126864,245971126864,62710377656,247261507177,1319299000,0,0,5350969208,173109780000,173109780000,0,0,0,203383578,26854122652,87000000,87000000,SVT,0.0,10722245910.0,49000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2025,1,66277497512,2375243998,0,63902028514,0,225000,175005515856,33958329,158824482652,264000167,241283013368,1102097219,1102097219,0,240180916149,240180916149,56920166941,241283013368,61875000,0,0,5350969208,173109780000,173109780000,0,0,0,264000167,19749822652,5000000,4005000000,SVT,4000000000.0,10936690830.0,54000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2024,4,65379261375,5434911629,0,59938209246,0,6140500,171287670435,50490582,158824482652,320177573,236666931810,1307458017,1307458017,0,235359473793,235359473793,52098724585,236666931810,110475000,0,0,5350969208,173109780000,173109780000,0,0,0,320177573,19749822652,0,0,SVT,0.0,11151135750.0,54000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2024,3,10942572717,1753412469,0,9184293774,0,4866474,217589346923,67022835,158824482652,390876888,228531919640,1578480597,1578480597,0,226953439043,226953439043,43692689835,228531919640,99475000,0,0,5350969208,173109780000,173109780000,0,0,0,390876888,19749822652,0,46000000000,SVT,46000000000.0,11365580670.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2024,2,40543746385,5055333868,0,35478079569,0,10332948,208871709529,83555088,158824482652,442262321,249415455914,1154936242,1154936242,0,248260519672,248260519672,64999770464,249415455914,99475000,0,0,5350969208,173109780000,173109780000,0,0,0,442262321,19749822652,0,37000000000,SVT,37000000000.0,11580025590.0,25000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2024,1,28059302194,1547741818,0,26508447876,0,3112500,211151614748,100087341,158824482652,491190367,239210916942,1097876673,1097876673,0,238113040269,238113040269,54852291061,239210916942,142875000,0,0,5350969208,173109780000,173109780000,0,0,0,491190367,19749822652,0,39000000000,SVT,39000000000.0,11794470510.0,5000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2023,4,35711236957,2375966479,0,33330920478,0,4350000,200094330623,116619594,158824482652,554731075,235805567580,1312882484,1312882484,0,234492685096,234492685096,51231935888,235805567580,131875000,0,0,5350969208,173109780000,173109780000,0,0,0,554731075,19749822652,0,27000000000,SVT,27000000000.0,12008915430.0,13200000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2023,3,14024594193,2969519157,0,11045258562,0,9816474,209007726658,133313619,158824482652,595714414,223032320851,1264596320,1264596320,0,221767724531,221767724531,61083065323,223032320851,83275000,0,0,5350969208,150533690000,150533690000,0,0,0,595714414,19749822652,540000000,35740000000,SVT,35200000000.0,12223360350.0,6000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2023,2,35919005927,1082881875,0,34829299052,0,6825000,181106459591,157012034,158824482652,268340957,217025465518,1319747127,1319747127,0,215705718391,215705718391,55021059183,217025465518,351639800,0,0,5350969208,150533690000,150533690000,0,0,0,268340957,19749822652,0,8200000000,SVT,8200000000.0,12437805270.0,20500000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2023,1,74806918035,3676671607,0,65504569089,5126676600,499000739,138960740588,180710429,116792322652,301244587,213767658623,851907807,851907807,0,212915750816,212915750816,52231091608,213767658623,68275000,5126676600,0,5350969208,150533690000,150533690000,0,0,0,301244587,19749822652,0,8200000000,SVT,8200000000.0,12652250190.0,20500000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2022,4,70623411953,5467092003,0,65147019950,0,9300000,139223303385,204408824,116792322652,325664069,209846715338,1351433783,1351433783,0,208495281555,208495281555,47810622347,209846715338,76225000,0,0,5350969208,150533690000,150533690000,0,0,0,325664069,19749822652,0,8200000000,SVT,8200000000.0,12866695110.0,30400000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2022,3,63704828411,4038124260,0,48095747575,10718400000,852556576,139758352648,228107219,116792322652,22570017,203463181059,1469864447,1469864447,0,201993316612,201993316612,41308657404,203463181059,56225000,10718400000,0,5350969208,150533690000,150533690000,0,0,0,22570017,19749822652,0,8800000000,SVT,8800000000.0,13081140030.0,29800000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2022,2,68695417590,940420864,0,67734287085,0,20709641,139981306319,251805614,116792322652,7380373,208676723909,13524216070,13524216070,0,195152507839,195152507839,69205798631,208676723909,48275000,0,0,5350969208,115795740000,115795740000,0,0,0,7380373,19749822652,0,8800000000,SVT,8800000000.0,13295584950.0,29800000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2022,1,54186976385,1187862369,0,52977127094,0,21986922,141618120790,275504009,116792322652,6051529,195805097175,6498493421,6498493421,0,189306603754,189306603754,63359894546,195805097175,48275000,0,0,5350969208,115795740000,115795740000,0,0,0,6051529,19749822652,0,10200000000,SVT,10200000000.0,13510029870.0,22500000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2021,4,47209537183,332819992,0,46867417191,0,9300000,137868818328,299202404,110111892049,12036355,185078355511,1257854775,1257854775,0,183820500736,183820500736,57873791528,185078355511,56525000,0,0,5350969208,115795740000,115795740000,0,0,0,12036355,19749822652,0,12887000000,SVT,12887000000.0,13724474790.0,20813000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2021,3,26334875091,294862190,0,26020384177,0,19628724,162915223984,322900799,102214392049,4798696,189250099075,2230606748,2230606748,0,187019492327,187019492327,61072783119,189250099075,48275000,0,0,5350969208,115795740000,115795740000,0,0,0,4798696,19749822652,0,45600000000,SVT,45600000000.0,13938919710.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2021,2,22142684322,1104495162,0,21008231712,0,29957448,161044824936,346599194,102214392049,9256333,183187509258,1966892270,1966892270,0,181220616988,181220616988,55273907780,183187509258,48275000,0,0,5350969208,115795740000,115795740000,0,0,0,9256333,19749822652,0,43487000000,SVT,43487000000.0,14153364630.0,1513000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2021,1,53211305908,1268953881,0,42087852204,9000000000,854499823,145749142521,370297589,102576822652,0,198960448429,20662567126,20662567126,0,178297881303,178297881303,52351172095,198960448429,48575495,9243361918,0,5350969208,115795740000,115795740000,0,0,0,0,19749822652,0,27600000000,SVT,27600000000.0,14367809550.0,14400000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2020,4,34153657566,11208912233,0,22944055333,0,690000,140886847930,393995984,102576384746,0,175040505496,1214778045,1214778045,0,173825727451,173825727451,47879018243,175040505496,48275000,400401165,0,5350969208,115795740000,115795740000,0,0,0,0,19749822652,0,22500000000,SVT,22500000000.0,14582254470.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2020,3,21923091322,1947596143,6014723330,13955335375,0,5436474,126426569303,417694379,95372784746,5178058,148349660625,1288228934,1288228934,0,147061431691,147061431691,31641092483,148349660625,48275000,425790985,0,5350969208,105269370000,105269370000,0,0,0,5178058,36187722652,0,15000000000,SVT,15000000000.0,14796699390.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2020,2,38994574591,439955274,5613323650,32939570667,0,1725000,113182890681,441392774,95372784746,10356121,152177465272,6447883666,6447883666,0,145729581606,145729581606,30309242398,152177465272,49318900,425790985,0,5350969208,105269370000,105269370000,0,0,0,10356121,36187722652,0,1513000000,SVT,1513000000.0,15011144310.0,12887000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2020,1,17055815664,455575712,2446029300,13928072456,226138196,0,126115399939,465091169,95174972626,15534184,143171215603,469064081,469064081,0,142702151522,142702151522,27281812314,143171215603,48275000,566770985,0,5350969208,105269370000,105269370000,0,0,0,15534184,36187722652,0,14400000000,SVT,14400000000.0,15225589230.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2019,4,16420658429,677434151,2446029300,13176272221,85181972,35740785,126331924365,488789564,95148175674,20712247,142752582794,381724741,381724741,0,142370858053,142370858053,26950518845,142752582794,48275000,425909863,0,5350969208,105269370000,105269370000,0,0,0,20712247,36187722652,0,14400000000,SVT,14400000000.0,15440034150.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2019,3,28375051542,460164092,3073216300,24398818336,441636904,1215910,119697245743,512487959,89783175674,25890310,148072297285,10865673040,10865673040,0,137206624245,137206624245,21786285037,148072297285,48275000,569409863,0,5350969208,105269370000,105269370000,0,0,0,25890310,34197722652,0,12887000000,SVT,12887000000.0,15654479070.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2019,2,17667691397,280995060,3449528500,13637167296,298136904,1863637,119940567122,536186354,89783175675,31068373,137608258519,415123943,415123943,0,137193134576,137193134576,21772795368,137608258519,48275000,425909863,0,5350969208,105269370000,105269370000,0,0,0,31068373,34197722652,0,12887000000,SVT,12887000000.0,15868923990.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2019,1,33483429042,3304579910,3606325250,25597941405,972071113,2511364,110946267100,559884749,89132554275,36246436,144429696142,12245162386,12245162386,0,132184533756,132184533756,16764194548,144429696142,48275000,972071113,0,5350969208,105269370000,105269370000,0,0,0,36246436,34197722652,4300000000,4300000000,SVT,0.0,16083368910.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2018,4,25916636443,747624926,3995181190,20745761373,425909863,2159091,104378354405,583583144,86662744701,0,130294990848,419126725,419126725,0,129875864123,129875864123,14455524915,130294990848,48275000,425909863,0,5350969208,105269370000,105269370000,0,0,0,0,34197722652,0,0,SVT,0.0,16297813830.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2018,3,26626245111,1882984741,3871454300,18980436230,1852166288,39203552,104194382964,611530419,86662744701,0,130820628075,795916246,795916246,0,130024711829,130024711829,14604372621,130820628075,238181818,1942289766,0,5350969208,105269370000,105269370000,0,950000,0,0,34197722652,10000000,10000000,SVT,0.0,16512258750.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2018,2,26430271530,1073103930,3626281200,19083450113,2480537209,166899078,104422899653,641602188,86662744701,0,130853171183,1432689497,1432689497,0,129420481686,129420481686,14000142478,130853171183,238181818,2570660687,0,5350969208,105269370000,105269370000,0,0,0,0,34197722652,10000000,10000000,SVT,0.0,16726703670.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT,2018,1,28429411252,858265249,6670989000,18384578298,2455357889,60220816,103072804348,671673957,85068132707,0,131502215600,1662018667,1662018667,0,129840196933,129840196933,14419857725,131502215600,21237000,2473554679,0,5350969208,105269370000,105269370000,0,0,0,0,29247722652,10000000,10000000,SVT,0.0,16941148590.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2025,4,2678383010358,417191627627,34784500000,122876554257,1892683364091,210846964383,5491979468304,716036925700,1079532622867,56568125000,84955629941,8170362478662,4967163143908,1324620464356,3642542679552,3203199334754,3203199334754,591231178855,8170362478662,5001491088,1892683364091,0,207832827134,1799858630000,1799858630000,2099066870385,285296675014,377402916894,81789151732,56568125000,393537317,393537317,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2025,3,2598554345905,380944832499,34784500000,145270886215,1844332847586,193221279605,5601397097231,749913851768,1062880201323,52818125000,83473554938,8199951443136,5058028667103,1559169830369,3498858836734,3141922776033,3141922776033,529954620134,8199951443136,24211027295,1844332847586,0,207832827134,1799858630000,1799858630000,1871957880493,475091010399,331007249869,83473554938,52818125000,393537317,393537317,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2025,2,2598955722066,349978681894,134784500000,145622328697,1796839304435,171730907040,5563966108366,763534943823,1082306484523,52818125000,85462226072,8162921830432,5041820244082,1620119435932,3421700808150,3121101586350,3121101586350,509133430451,8162921830432,17905351268,1796839304435,0,207832827134,1799858630000,1799858630000,1783278207895,377095796509,404476410659,85462226072,52818125000,393537317,393537317,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2025,1,2657609093889,371274328921,314784500000,149612822008,1758426700112,63510742848,5354845956546,782390869694,1101139093348,52818125000,141811749917,8012455050435,4780555214692,1477870758299,3302684456393,3231899835743,3231899835743,669931679844,8012455050435,28412830590,1758426700112,0,157832827134,1799858630000,1799858630000,1656823281151,436790375446,381900628777,141811749917,52818125000,324145994,324145994,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2024,4,3066828196450,705293019852,334784500000,149767274436,1743116427066,133866975096,5158971933825,755645546018,1119971702173,52818125000,82100673788,8225800130275,5120249064490,1911546002942,3208703061548,3105551065785,3105551065785,543582909886,8225800130275,23364854090,1743116427066,0,157832827134,1799858630000,1799858630000,1656823281151,655556194718,675564972911,82100673788,52818125000,324145994,324145994,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2024,3,3039633886952,1024084820792,132034500000,91272922398,1667192825712,125048818050,5167353451647,762570211091,1003391843928,52818125000,51551435316,8206987338599,5176667748503,1776937998155,3399729750348,3030319590096,3030319590096,468351434197,8206987338599,32786011279,1667192825712,0,157832827134,1799858630000,1799858630000,1872063308602,701248181433,515012686125,51551435316,52818125000,324145994,324145994,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2024,2,3204690690186,1336814266590,20000000000,77227897865,1646870902317,123777623414,5046296078939,772293139608,1020322676469,52818125000,53208238167,8250986769125,5280256614938,1920071711983,3360184902955,2970730154187,2970730154187,408761998288,8250986769125,15710995650,1646870902317,0,157832827134,1799858630000,1799858630000,1872063308602,455467817354,681790170231,53208238167,52818125000,324145994,324145994,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2024,1,3142134744094,1295174440136,20000000000,71464150009,1632022375952,123473777997,4915358728825,780740231231,1037273909925,52818125000,52712907092,8057493472919,5086187667013,1421433481670,3664754185343,2971305805906,2971305805906,469214478772,8057493472919,10157645290,1632022375952,0,127832827134,1784455430000,1784455430000,2228383121556,271016865370,446059402671,52712907092,52818125000,324145994,324145994,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2023,4,2064408677091,222415018720,30000000000,67309491649,1621216375915,123467790807,4896719990499,791029994190,1054818817756,52818125000,54404116992,6961128667590,5223813267422,1812560226862,3411253040560,1737315400168,1737315400168,404135713034,6961128667590,4585825290,1621216375915,0,127832827134,1199999610000,1199999610000,2043634155854,357036352274,624244159513,54404116992,52818125000,324145994,324145994,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2023,3,1696995890115,184245317481,30000000000,62257348101,1373304772801,47188451732,4707288575835,645440250860,1071770051212,52818125000,50824423380,6404284465950,4723030057882,1546862416801,3176167641081,1681254408068,1681254408068,348074720934,6404284465950,17555896274,1373304772801,0,127832827134,1199999610000,1199999610000,1920207443844,366979949935,452635865344,50824423380,52818125000,324145994,324145994,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2023,2,1670337927037,161605849264,30000000000,59397759087,1367467617598,51866701088,4675630376856,654429771883,1088721284668,52818125000,52245940986,6345968303893,4719744199083,1610669931311,3109074267772,1626224104810,1626224104810,492984027676,6345968303893,16965509333,1367467617598,0,127832827134,1000000000000,1000000000000,1913040550284,452898287862,500259843867,52245940986,52818125000,324145994,324145994,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2023,1,1680453995733,200912946143,30000000000,57991623248,1344842979530,46706446812,4621359725236,661628479144,1105670178520,52818125000,55017517158,6301813720969,4755808224717,1487450329840,3268357894877,1546005496252,1546005496252,452765419118,6301813720969,17729158808,1344842979530,0,87832827134,1000000000000,1000000000000,2161396066684,598896394649,315312283507,55017517158,52818125000,324145994,324145994,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2022,4,1734819181422,265632283790,40000000000,39570882610,1343143251436,46472763586,4600176446047,668927017540,1123217425955,52818125000,55557088392,6334995627469,4800743518813,1540054515083,3260689003730,1534252108656,1534252108656,441012031522,6334995627469,11431514871,1343143251436,0,87832827134,1000000000000,1000000000000,2144008883404,421533076139,491191139798,55557088392,52818125000,307311938,307311938,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2022,3,372627435989,252049130049,40000000000,36163667768,5815970643,38598667529,5662872714949,305333607980,39706289781,52818125000,8181099721,6035500150938,4538814940961,1262031700750,3276783240211,1496685209977,1496685209977,403445132843,6035500150938,27099527905,5815970643,0,87832827134,1000000000000,1000000000000,1857985619070,457439258655,428100132087,8181099721,52818125000,307311938,307311938,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2022,2,370443706521,254009264353,40000000000,32439960855,5802327205,38192154108,5553986314771,305925346124,39993683973,52818125000,8121896618,5924430021292,4451063395769,1318853286645,3132210109124,1473366625523,1473366625523,380126548389,5924430021292,26802816598,5802327205,0,87832827134,1000000000000,1000000000000,1725438817594,381296894198,480228227481,8121896618,52818125000,307311938,307311938,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2022,1,250384824028,105292817647,50000000000,50845713690,6596973914,37649318777,5405199097084,306517441556,40281078165,52818125000,6607871247,5655583921112,4243387030951,1127717265881,3115669765070,1412196890161,1412196890161,318956813027,5655583921112,31168937460,6596973914,0,87832827134,1000000000000,1000000000000,1811749596934,437647451132,269062941131,6607871247,52818125000,307311938,307311938,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2021,4,352142763857,199379109394,60000000000,52167886610,6589383951,34006383902,5264232306439,307449859650,41162146732,52818125000,6967142029,5616375070296,4150789606401,1258885134573,2891904471828,1465585463895,1465585463895,408345386761,5616375070296,39080738122,6589383951,0,51832827134,1000000000000,1000000000000,1813418727306,487776225503,386161359021,6967142029,52818125000,307311938,307311938,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2021,3,400506272046,223046564850,60000000000,82941388997,5763325838,28754992361,5034714418193,308300009692,41449540921,52818125000,7097961746,5435220690239,4037740094232,1324756836802,2712983257430,1397480596007,1397480596007,340240518873,5435220690239,66215462872,5763325838,0,51832827134,1000000000000,1000000000000,1898344069556,452010857594,309347226612,7097961746,52818125000,307311938,307311938,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2021,2,288701617959,95374434126,120000000000,35791546034,4505016604,33030621195,4898750206285,309146779736,41736935113,52818125000,8301114392,5187451824244,3856503091839,1249066968311,2607436123528,1330948732405,1330948732405,273708655271,5187451824244,31473948829,4505016604,0,51832827134,1000000000000,1000000000000,1848555046806,458534295399,326168145514,8301114392,52818125000,307311938,307311938,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2021,1,447144882252,209545225876,130000000000,81378247475,2666484281,23554924620,4670388777087,307522367400,42024329305,52818125000,8838145640,5117533659339,3773749011990,1027427986055,2746321025935,1343784647349,1343784647349,293984570215,5117533659339,66134613987,2666484281,0,44392827134,1000000000000,1000000000000,2043058332977,577069872048,147563535054,8838145640,52818125000,307311938,307311938,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZC,2020,4,236578952895,89152360679,80000000000,45970470572,2957352791,18498768853,4181166987821,308371565394,42905397872,52818125000,9246777465,4417745940716,3153509243579,1043010623732,2110498619847,1264236697137,1264236697137,214436620003,4417745940716,40952830104,2957352791,0,44392827134,1000000000000,1000000000000,1467823331154,558444138613,187088535054,9246777465,52818125000,307311938,307311938,SZC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
